UDISE Code,SchoolName,State,District,Block,Pin Code,School Management,School Category,School Type,Library Availability,Starting Class,Ending Class,Playground Available,ICT Lab,Internet,Desktop,Laptop,Tablet,Printer,Projector
09590408102,Sri KAILASH SHAHI I C BARWA BABU,Uttar Pradesh,KUSHINAGAR Block,KAPTANGANJ,274203,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,No,No,Y,0,0,0,0,0
09590408202,J,Uttar Pradesh,KUSHINAGAR Block,KAPTANGANJ,274149,1-Department of Education,Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,N,0,0,0,0,0
09590408601,P P BASANT PUR,Uttar Pradesh,KUSHINAGAR Block,KAPTANGANJ,274149,1-Department of Education,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
09590408602,B,Uttar Pradesh,KUSHINAGAR Block,KAPTANGANJ,274149,5-Private Unaided (Recognized),Primary,Co-educational,Yes,1,5,Yes,No,N,0,1,0,0,0
09590408603,B D MEMORIAL ACADEMY MULDIHA BAZAR BASANTPUR CAPTANGANJ,Uttar Pradesh,KUSHINAGAR Block,KAPTANGANJ,274149,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,Y,11,1,0,1,0
09590408701,P P BHALUHI,Uttar Pradesh,KUSHINAGAR Block,KAPTANGANJ,274149,1-Department of Education,Primary,Co-educational,Yes,1,5,No,No,N,0,0,0,0,0
09590408801,P,Uttar Pradesh,KUSHINAGAR Block,KAPTANGANJ,274149,1-Department of Education,Primary,Co-educational,Yes,1,5,Yes,No,Y,0,0,0,0,0
09590408802,GREEN LAND PUBLIC SCHOOL BHISWA MANSOORGANJ,Uttar Pradesh,KUSHINAGAR Block,KAPTANGANJ,274149,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,N,0,0,0,0,0
09590409001,P,Uttar Pradesh,KUSHINAGAR Block,KAPTANGANJ,274149,1-Department of Education,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
09590409002,P,Uttar Pradesh,KUSHINAGAR Block,KAPTANGANJ,274149,1-Department of Education,Primary,Co-educational,Yes,1,5,No,No,N,0,0,0,0,0
